"SelfService System","06.02.2026  13:34:20","SUPPLIES list","Date","Time","Unit","Reg. number","Odometer","Operator","Quantity",02.10.2025,"08:40",1,"",0,"EX.KOM002",20029,"Pag.",1
"SelfService System","06.02.2026  13:34:20","SUPPLIES list","Date","Time","Unit","Reg. number","Odometer","Operator","Quantity",02.10.2025,"08:49",1,"",0,"EX.KOM05 B",29257,"Pag.",1
"SelfService System","06.02.2026  13:34:20","SUPPLIES list","Date","Time","Unit","Reg. number","Odometer","Operator","Quantity",02.10.2025,"10:22",1,"",1.060,"CV06CYJ B",10003,"Pag.",1
"SelfService System","06.02.2026  13:34:20","SUPPLIES list","Date","Time","Unit","Reg. number","Odometer","Operator","Quantity",02.10.2025,"10:33",1,"",0,"V.KOM002",23002,"Pag.",1
"SelfService System","06.02.2026  13:34:20","SUPPLIES list","Date","Time","Unit","Reg. number","Odometer","Operator","Quantity",02.10.2025,"11:11",1,"",0,"V.LIB003 B",11601,"Pag.",1
"SelfService System","06.02.2026  13:34:20","SUPPLIES list","Date","Time","Unit","Reg. number","Odometer","Operator","Quantity",02.10.2025,"11:41",1,"",556.322,"CV04WBT B",22500,"Pag.",1
"SelfService System","06.02.2026  13:34:20","SUPPLIES list","Date","Time","Unit","Reg. number","Odometer","Operator","Quantity",02.10.2025,"13:02",1,"",286.928,"CV05SWY B",4363,"Pag.",1
"SelfService System","06.02.2026  13:34:20","SUPPLIES list","Date","Time","Unit","Reg. number","Odometer","Operator","Quantity",02.10.2025,"18:26",1,"",1,"UTILAJE B",28003,"Pag.",1
"SelfService System","06.02.2026  13:34:20","SUPPLIES list","Date","Time","Unit","Reg. number","Odometer","Operator","Quantity",02.10.2025,"19:02",1,"",2,"UTILAJE B",40004,"Pag.",1
"SelfService System","06.02.2026  13:34:20","SUPPLIES list","Date","Time","Unit","Reg. number","Odometer","Operator","Quantity",02.10.2025,"19:18",1,"",3,"UTILAJE B",10000,"Pag.",1
"SelfService System","06.02.2026  13:34:20","SUPPLIES list","Date","Time","Unit","Reg. number","Odometer","Operator","Quantity",03.10.2025,"07:15",1,"",1.291,"CV06CYJ B",23008,"Pag.",1
"SelfService System","06.02.2026  13:34:20","SUPPLIES list","Date","Time","Unit","Reg. number","Odometer","Operator","Quantity",03.10.2025,"07:24",1,"",214.856,"CV06PCR B",19979,"Pag.",1
"SelfService System","06.02.2026  13:34:20","SUPPLIES list","Date","Time","Unit","Reg. number","Odometer","Operator","Quantity",03.10.2025,"08:34",1,"",98,"UTILAJE B",10001,"Pag.",1
"SelfService System","06.02.2026  13:34:20","SUPPLIES list","Date","Time","Unit","Reg. number","Odometer","Operator","Quantity",03.10.2025,"09:20",1,"",0,"V.LIB003 B",14502,"Pag.",1
"SelfService System","06.02.2026  13:34:20","SUPPLIES list","Date","Time","Unit","Reg. number","Odometer","Operator","Quantity",03.10.2025,"10:47",1,"",62.923,"CV06CRA B",24001,"Pag.",1
"SelfService System","06.02.2026  13:34:20","SUPPLIES list","Date","Time","Unit","Reg. number","Odometer","Operator","Quantity",03.10.2025,"10:56",1,"",0,"EX.KOM002",20006,"Pag.",1
"SelfService System","06.02.2026  13:34:20","SUPPLIES list","Date","Time","Unit","Reg. number","Odometer","Operator","Quantity",03.10.2025,"12:57",1,"",465.290,"CV05GYK B",22005,"Pag.",1
"SelfService System","06.02.2026  13:34:20","SUPPLIES list","Date","Time","Unit","Reg. number","Odometer","Operator","Quantity",03.10.2025,"14:01",1,"",0,"VOL.LIE001",20110,"Pag.",1
"SelfService System","06.02.2026  13:34:20","SUPPLIES list","Date","Time","Unit","Reg. number","Odometer","Operator","Quantity",03.10.2025,"15:46",1,"",227.971,"CV06CWR B",23005,"Pag.",1
"SelfService System","06.02.2026  13:34:20","SUPPLIES list","Date","Time","Unit","Reg. number","Odometer","Operator","Quantity",03.10.2025,"16:14",1,"",477.960,"CV05SXD B",25001,"Pag.",1
"SelfService System","06.02.2026  13:34:20","SUPPLIES list","Date","Time","Unit","Reg. number","Odometer","Operator","Quantity",03.10.2025,"16:33",1,"",214.234,"CV06CUH B",20002,"Pag.",1
"SelfService System","06.02.2026  13:34:20","SUPPLIES list","Date","Time","Unit","Reg. number","Odometer","Operator","Quantity",03.10.2025,"16:39",1,"",602.051,"CV06BNW B",29205,"Pag.",1
"SelfService System","06.02.2026  13:34:20","SUPPLIES list","Date","Time","Unit","Reg. number","Odometer","Operator","Quantity",03.10.2025,"19:55",1,"",6,"UTILAJE B",15034,"Pag.",1
"SelfService System","06.02.2026  13:34:20","SUPPLIES list","Date","Time","Unit","Reg. number","Odometer","Operator","Quantity",03.10.2025,"20:46",1,"",627.328,"CV05SWV B",50000,"Pag.",1
"SelfService System","06.02.2026  13:34:20","SUPPLIES list","Date","Time","Unit","Reg. number","Odometer","Operator","Quantity",04.10.2025,"06:20",1,"",1.582,"CV06CYJ B",13527,"Pag.",1
"SelfService System","06.02.2026  13:34:20","SUPPLIES list","Date","Time","Unit","Reg. number","Odometer","Operator","Quantity",04.10.2025,"09:54",1,"",0,"V.LIB003 B",18706,"Pag.",1
